#K-Path     Band-1    Band-2    Band-3    Band-4      ...     Band-n
  1.6615  -12.5850  -12.5848  -12.5694  -12.4254  -12.4081  -12.4079   -5.8372   -5.8317   -5.8315   -5.4025   -5.4023   -5.3512   -4.4625   -4.4623   -4.3538   -3.9555   -3.8426   -3.8424   -3.5576   -3.4740   -3.4738   -2.5674   -2.5430   -2.5429   -0.5414   -0.5412   -0.5184    1.3693    1.3695    1.3792    2.5716    2.5717    2.6049    2.9648    2.9650    3.0912    4.2707    4.3677
  1.6809  -12.5762  -12.5760  -12.5625  -12.4189  -12.4038  -12.4037   -5.8532   -5.8489   -5.8487   -5.3469   -5.3467   -5.2967   -4.4763   -4.4761   -4.3899   -4.0043   -3.9073   -3.9072   -3.5376   -3.4621   -3.4619   -2.5807   -2.5645   -2.5643   -0.5181   -0.5179   -0.4983    1.3401    1.3403    1.3486    2.5585    2.5586    2.5845    2.9951    2.9952    3.1123    4.3366    4.3846
  1.7002  -12.5683  -12.5681  -12.5567  -12.4130  -12.4002  -12.4000   -5.8672   -5.8640   -5.8638   -5.2923   -5.2922   -5.2438   -4.4966   -4.4964   -4.4365   -4.0373   -3.9614   -3.9613   -3.5176   -3.4511   -3.4509   -2.5937   -2.5842   -2.5840   -0.4965   -0.4963   -0.4800    1.3136    1.3138    1.3208    2.5476    2.5478    2.5671    3.0237    3.0239    3.1287    4.3264    4.3980
  1.7196  -12.5614  -12.5612  -12.5520  -12.4076  -12.3973  -12.3971   -5.8790   -5.8766   -5.8764   -5.2400   -5.2398   -5.1944   -4.5230   -4.5228   -4.4888   -4.0572   -4.0037   -4.0035   -3.4980   -3.4418   -3.4416   -2.6058   -2.6016   -2.6014   -0.4772   -0.4770   -0.4640    1.2906    1.2908    1.2966    2.5391    2.5393    2.5529    3.0501    3.0503    3.1396    4.3557    4.4078
  1.7389  -12.5557  -12.5555  -12.5484  -12.4030  -12.3952  -12.3950   -5.8884   -5.8868   -5.8866   -5.1917   -5.1915   -5.1511   -4.5532   -4.5530   -4.5403   -4.0679   -4.0342   -4.0340   -3.4794   -3.4349   -3.4348   -2.6166   -2.6159   -2.6158   -0.4608   -0.4606   -0.4511    1.2719    1.2721    1.2765    2.5329    2.5331    2.5419    3.0736    3.0738    3.1447    4.3890    4.4141
  1.7582  -12.5512  -12.5510  -12.5463  -12.3991  -12.3938  -12.3936   -5.8952   -5.8943   -5.8941   -5.1503   -5.1501   -5.1182   -4.5837   -4.5830   -4.5828   -4.0724   -4.0542   -4.0540   -3.4622   -3.4311   -3.4310   -2.6266   -2.6265   -2.6254   -0.4482   -0.4480   -0.4418    1.2579    1.2581    1.2613    2.5289    2.5290    2.5339    3.0936    3.0938    3.1434    4.3853    4.4169
  1.7776  -12.5481  -12.5479  -12.5456  -12.3960  -12.3934  -12.3932   -5.8993   -5.8989   -5.8987   -5.1196   -5.1194   -5.1010   -4.6112   -4.6064   -4.6062   -4.0728   -4.0657   -4.0655   -3.4471   -3.4309   -3.4307   -2.6330   -2.6329   -2.6316   -0.4398   -0.4396   -0.4366    1.2495    1.2497    1.2514    2.5268    2.5270    2.5289    3.1096    3.1098    3.1356    4.4074    4.4162
  1.7969  -12.5465  -12.5464  -12.5462  -12.3939  -12.3938  -12.3935   -5.9006   -5.9005   -5.9003   -5.1042   -5.1041   -5.1038   -4.6173   -4.6172   -4.6170   -4.0704   -4.0703   -4.0701   -3.4346   -3.4345   -3.4343   -2.6349   -2.6348   -2.6346   -0.4363   -0.4362   -0.4359    1.2470    1.2471    1.2474    2.5265    2.5266    2.5267    3.1209    3.1210    3.1212    4.4123    4.4124
  1.7969  -12.5465  -12.5464  -12.5462  -12.3939  -12.3938  -12.3935   -5.9006   -5.9005   -5.9003   -5.1042   -5.1041   -5.1038   -4.6173   -4.6172   -4.6170   -4.0704   -4.0703   -4.0701   -3.4346   -3.4345   -3.4343   -2.6349   -2.6348   -2.6346   -0.4363   -0.4362   -0.4359    1.2470    1.2471    1.2474    2.5265    2.5266    2.5267    3.1209    3.1210    3.1212    4.4123    4.4125
  1.8356  -12.5531  -12.5482  -12.5480  -12.3976  -12.3974  -12.3919   -5.8946   -5.8944   -5.8937   -5.1642   -5.1256   -5.1254   -4.5881   -4.5879   -4.5681   -4.0650   -4.0648   -4.0591   -3.4535   -3.4534   -3.4185   -2.6293   -2.6237   -2.6235   -0.4501   -0.4451   -0.4449    1.2561    1.2612    1.2614    2.5294    2.5301    2.5302    3.0725    3.1282    3.1283    4.3963    4.4131
  1.8743  -12.5673  -12.5571  -12.5569  -12.4054  -12.4052  -12.3939   -5.8755   -5.8753   -5.8743   -5.2605   -5.1961   -5.1959   -4.5071   -4.5069   -4.4732   -4.0449   -4.0447   -4.0405   -3.4866   -3.4864   -3.4166   -2.6063   -2.5938   -2.5937   -0.4840   -0.4755   -0.4753    1.2866    1.3004    1.3006    2.5371    2.5372    2.5402    3.0006    3.1124    3.1126    4.3709    4.3957
  1.9130  -12.5894  -12.5739  -12.5737  -12.4174  -12.4173  -12.4000   -5.8430   -5.8429   -5.8414   -5.3620   -5.2826   -5.2824   -4.4066   -4.4065   -4.3667   -4.0110   -4.0109   -4.0107   -3.5297   -3.5296   -3.4283   -2.5652   -2.5482   -2.5480   -0.5353   -0.5255   -0.5253    1.3339    1.3612    1.3614    2.5445    2.5447    2.5556    2.9109    3.0729    3.0730    4.3385    4.3925
  1.9517  -12.6200  -12.5990  -12.5988  -12.4338  -12.4336  -12.4103   -5.7969   -5.7967   -5.7948   -5.4561   -5.3670   -5.3668   -4.3100   -4.3098   -4.2720   -3.9606   -3.9587   -3.9586   -3.5780   -3.5779   -3.4509   -2.5082   -2.4906   -2.4904   -0.5997   -0.5910   -0.5908    1.3907    1.4380    1.4382    2.5488    2.5490    2.5701    2.8129    3.0113    3.0115    4.3015    4.3473
  1.9904  -12.6594  -12.6329  -12.6327  -12.4545  -12.4543  -12.4248   -5.7372   -5.7370   -5.7343   -5.5375   -5.4412   -5.4410   -4.2335   -4.2333   -4.2071   -3.8820   -3.8818   -3.8777   -3.6264   -3.6262   -3.4806   -2.4384   -2.4244   -2.4242   -0.6723   -0.6669   -0.6667    1.4483    1.5240    1.5242    2.5452    2.5454    2.5675    2.7270    2.9327    2.9329    4.2620    4.2800
  2.0291  -12.7075  -12.6755  -12.6753  -12.4795  -12.4794  -12.4434   -5.6651   -5.6649   -5.6608   -5.6031   -5.5007   -5.5005   -4.1836   -4.1835   -4.1741   -3.7842   -3.7841   -3.7641   -3.6664   -3.6663   -3.5135   -2.3590   -2.3526   -2.3525   -0.7487   -0.7484   -0.7482    1.4972    1.6123    1.6125    2.5155    2.5273    2.5274    2.6909    2.8460    2.8462    4.2214    4.3065
  2.0678  -12.7643  -12.7267  -12.7266  -12.5087  -12.5085  -12.4661   -5.6564   -5.5911   -5.5909   -5.5703   -5.5334   -5.5332   -4.1631   -4.1565   -4.1564   -3.7370   -3.7368   -3.6335   -3.6315   -3.6314   -3.5453   -2.2776   -2.2774   -2.2727   -0.8313   -0.8311   -0.8249    1.5284    1.6961    1.6963    2.4310    2.4863    2.4863    2.6928    2.7641    2.7642    4.1815    4.2617
  2.1065  -12.8293  -12.7863  -12.7861  -12.5417  -12.5416  -12.4924   -5.6912   -5.5881   -5.5879   -5.4695   -5.4666   -5.4664   -4.1664   -4.1462   -4.1461   -3.7624   -3.7622   -3.5809   -3.5065   -3.5063   -3.4884   -2.2012   -2.2010   -2.1820   -0.9118   -0.9116   -0.8979    1.5348    1.7689    1.7691    2.3499    2.4171    2.4171    2.6979    2.6980    2.7011    4.1430    4.1693
  2.1451  -12.9020  -12.8536  -12.8535  -12.5784  -12.5782  -12.5222   -5.7115   -5.5997   -5.5995   -5.3575   -5.3574   -5.3556   -4.1803   -4.1481   -4.1480   -3.7877   -3.7876   -3.6059   -3.3694   -3.3693   -3.3463   -2.1249   -2.1247   -2.0886   -0.9873   -0.9871   -0.9655    1.5137    1.8234    1.8236    2.2841    2.3289    2.3291    2.6468    2.6469    2.7049    4.1064    4.1625
  2.1838  -12.9817  -12.9281  -12.9280  -12.6182  -12.6180  -12.5551   -5.7182   -5.5985   -5.5983   -5.2353   -5.2351   -5.2296   -4.2031   -4.1587   -4.1586   -3.8074   -3.8073   -3.6257   -3.2304   -3.2303   -3.2033   -2.0501   -2.0499   -1.9940   -1.0557   -1.0555   -1.0266    1.4696    1.8507    1.8509    2.2337    2.2417    2.2419    2.6031    2.6032    2.7007    4.0710    4.1689
  2.2225  -13.0675  -13.0089  -13.0087  -12.6607  -12.6606  -12.5908   -5.7130   -5.5839   -5.5838   -5.1030   -5.1028   -5.0926   -4.2330   -4.1747   -4.1747   -3.8216   -3.8215   -3.6382   -3.0931   -3.0929   -3.0630   -1.9779   -1.9777   -1.8995   -1.1154   -1.1152   -1.0807    1.4120    1.8416    1.8418    2.1743    2.1745    2.1931    2.5620    2.5622    2.6867    4.0352    4.0667
  2.2612  -13.1583  -13.0951  -13.0949  -12.7056  -12.7054  -12.6287   -5.6984   -5.5575   -5.5573   -4.9627   -4.9625   -4.9456   -4.2679   -4.1936   -4.1935   -3.8304   -3.8303   -3.6420   -2.9599   -2.9598   -2.9279   -1.9093   -1.9091   -1.8061   -1.1657   -1.1655   -1.1277    1.3515    1.7977    1.7978    2.1324    2.1326    2.1565    2.5224    2.5225    2.6626    3.9970    4.0167
  2.2999  -13.2533  -13.1857  -13.1855  -12.7523  -12.7521  -12.6684   -5.6775   -5.5211   -5.5210   -4.8173   -4.8172   -4.7899   -4.3049   -4.2125   -4.2125   -3.8328   -3.8327   -3.6361   -2.8339   -2.8337   -2.8008   -1.8453   -1.8451   -1.7148   -1.2058   -1.2056   -1.1676    1.2969    1.7369    1.7371    2.1046    2.1048    2.1205    2.4845    2.4846    2.6293    3.9544    3.9732
  2.3386  -13.3512  -13.2796  -13.2794  -12.8003  -12.8002  -12.7096   -5.6542   -5.4779   -5.4777   -4.6717   -4.6716   -4.6270   -4.3400   -4.2275   -4.2275   -3.8261   -3.8260   -3.6199   -2.7182   -2.7180   -2.6851   -1.7867   -1.7866   -1.6264   -1.2343   -1.2341   -1.1999    1.2542    1.6780    1.6781    2.0787    2.0788    2.0841    2.4487    2.4488    2.5879    3.9051    3.9168
  2.3773  -13.4512  -13.3758  -13.3756  -12.8492  -12.8491  -12.7518   -5.6333   -5.4315   -5.4314   -4.5363   -4.5361   -4.4598   -4.3667   -4.2294   -4.2294   -3.8066   -3.8065   -3.5925   -2.6170   -2.6168   -2.5850   -1.7345   -1.7344   -1.5415   -1.2492   -1.2490   -1.2229    1.2272    1.6316    1.6317    2.0487    2.0504    2.0506    2.4149    2.4150    2.5403    3.8475    3.8967
  2.4160  -13.5521  -13.4733  -13.4732  -12.8986  -12.8984  -12.7945   -5.6200   -5.3871   -5.3869   -4.4340   -4.4340   -4.3885   -4.2813   -4.1962   -4.1962   -3.7692   -3.7690   -3.5532   -2.5354   -2.5352   -2.5054   -1.6896   -1.6894   -1.4609   -1.2472   -1.2470   -1.2339    1.2171    1.6029    1.6030    2.0168    2.0206    2.0207    2.3825    2.3825    2.4884    3.7807    3.8305
  2.4547  -13.6529  -13.5711  -13.5710  -12.9478  -12.9477  -12.8374   -5.6193   -5.3505   -5.3503   -4.3855   -4.3814   -4.3813   -4.1132   -4.1131   -4.1084   -3.7074   -3.7073   -3.5010   -2.4781   -2.4779   -2.4509   -1.6528   -1.6527   -1.3853   -1.2300   -1.2243   -1.2241    1.2239    1.5935    1.5936    1.9914    1.9918    1.9919    2.3512    2.3512    2.4342    3.7042    3.7202
  2.4934  -13.7527  -13.6682  -13.6681  -12.9966  -12.9965  -12.8801   -5.6346   -5.3281   -5.3280   -4.3621   -4.3489   -4.3488   -4.0108   -4.0106   -3.9358   -3.6154   -3.6152   -3.4346   -2.4482   -2.4480   -2.4241   -1.6246   -1.6245   -1.3152   -1.2093   -1.1783   -1.1781    1.2463    1.6029    1.6030    1.9673    1.9673    1.9756    2.3211    2.3211    2.3796    3.6184    3.6512
  2.5320  -13.8506  -13.7638  -13.7636  -13.0445  -13.0444  -12.9221   -5.6667   -5.3248   -5.3247   -4.3163   -4.3080   -4.3079   -3.9140   -3.9139   -3.7682   -3.4932   -3.4930   -3.3522   -2.4455   -2.4453   -2.4247   -1.6049   -1.6047   -1.2515   -1.1729   -1.1098   -1.1096    1.2826    1.6289    1.6290    1.9498    1.9498    1.9720    2.2929    2.2929    2.3265    3.5239    3.5366
  2.5707  -13.9458  -13.8569  -13.8567  -13.0912  -13.0910  -12.9631   -5.7140   -5.3420   -5.3418   -4.2494   -4.2488   -4.2486   -3.8253   -3.8252   -3.6098   -3.3490   -3.3488   -3.2521   -2.4666   -2.4664   -2.4488   -1.5930   -1.5928   -1.1946   -1.1247   -1.0228   -1.0226    1.3312    1.6681    1.6682    1.9422    1.9422    1.9822    2.2675    2.2676    2.2767    3.4220    3.4478
  2.6094  -14.0376  -13.9468  -13.9466  -13.1362  -13.1360  -13.0028   -5.7731   -5.3774   -5.3772   -4.1703   -4.1701   -4.1646   -3.7398   -3.7397   -3.4633   -3.1931   -3.1929   -3.1339   -2.5060   -2.5058   -2.4909   -1.5887   -1.5885   -1.1451   -1.0707   -0.9228   -0.9226    1.3913    1.7162    1.7163    1.9469    1.9469    2.0063    2.2318    2.2464    2.2465    3.3143    3.3261
  2.6481  -14.1252  -14.0328  -14.0327  -13.1792  -13.1790  -13.0408   -5.8403   -5.4267   -5.4266   -4.0757   -4.0755   -4.0662   -3.6533   -3.6531   -3.3277   -3.0339   -3.0337   -3.0014   -2.5581   -2.5579   -2.5452   -1.5917   -1.5915   -1.1034   -1.0168   -0.8154   -0.8152    1.4628    1.7688    1.7688    1.9660    1.9660    2.0427    2.1939    2.2312    2.2313    3.2026    3.2074
  2.6868  -14.2080  -14.1143  -14.1141  -13.2200  -13.2198  -13.0768   -5.9120   -5.4851   -5.4849   -3.9694   -3.9692   -3.9580   -3.5636   -3.5634   -3.1989   -2.8769   -2.8768   -2.8614   -2.6178   -2.6176   -2.6066   -1.6017   -1.6015   -1.0703   -0.9673   -0.7056   -0.7054    1.5458    1.8222    1.8223    1.9998    1.9999    2.0871    2.1660    2.2237    2.2238    3.0875    3.0892
  2.7255  -14.2855  -14.1906  -14.1904  -13.2581  -13.2580  -13.1107   -5.9850   -5.5483   -5.5481   -3.8559   -3.8557   -3.8440   -3.4701   -3.4699   -3.0725   -2.7270   -2.7268   -2.7218   -2.6805   -2.6803   -2.6706   -1.6185   -1.6183   -1.0470   -0.9250   -0.5979   -0.5977    1.6402    1.8754    1.8755    2.0456    2.0457    2.1198    2.1661    2.2257    2.2258    2.9686    2.9761
  2.7642  -14.3570  -14.2612  -14.2610  -13.2935  -13.2933  -13.1421   -6.0569   -5.6129   -5.6127   -3.7392   -3.7390   -3.7276   -3.3729   -3.3727   -2.9458   -2.7451   -2.7449   -2.7364   -2.5860   -2.5851   -2.5849   -1.6418   -1.6416   -1.0346   -0.8910   -0.4955   -0.4953    1.7450    1.9294    1.9295    2.0981    2.0982    2.1185    2.2142    2.2393    2.2394    2.8541    2.8656
  2.8029  -14.4223  -14.3256  -14.3254  -13.3257  -13.3255  -13.1707   -6.1256   -5.6761   -5.6760   -3.6230   -3.6228   -3.6120   -3.2729   -3.2727   -2.8180   -2.8065   -2.8063   -2.7979   -2.4610   -2.4562   -2.4560   -1.6713   -1.6711   -1.0343   -0.8655   -0.4014   -0.4012    1.8582    1.9851    1.9852    2.1183    2.1516    2.1520    2.2655    2.2658    2.2765    2.7570    2.7599
  2.8416  -14.4808  -14.3834  -14.3832  -13.3547  -13.3545  -13.1965   -6.1895   -5.7359   -5.7358   -3.5105   -3.5103   -3.5006   -3.1712   -3.1710   -2.8640   -2.8638   -2.8568   -2.6870   -2.3484   -2.3410   -2.3408   -1.7066   -1.7064   -1.0470   -0.8476   -0.3176   -0.3174    1.9764    2.0418    2.0419    2.1268    2.2043    2.2045    2.3025    2.3036    2.3299    2.6308    2.6612
  2.8802  -14.5322  -14.4342  -14.4341  -13.3801  -13.3800  -13.2192   -6.2473   -5.7906   -5.7904   -3.4052   -3.4050   -3.3961   -3.0695   -3.0693   -2.9160   -2.9158   -2.9093   -2.5561   -2.2498   -2.2408   -2.2406   -1.7471   -1.7469   -1.0734   -0.8360   -0.2453   -0.2451    2.0941    2.0975    2.0977    2.1457    2.2576    2.2588    2.3446    2.3464    2.3864    2.5427    2.5720
  2.9189  -14.5762  -14.4778  -14.4776  -13.4020  -13.4018  -13.2387   -6.2978   -5.8388   -5.8386   -3.3098   -3.3096   -3.3017   -2.9711   -2.9710   -2.9604   -2.9602   -2.9551   -2.4261   -2.1664   -2.1563   -2.1561   -1.7917   -1.7915   -1.1130   -0.8291   -0.1851   -0.1849    2.1499    2.1532    2.1620    2.2177    2.3128    2.3522    2.3847    2.4150    2.4584    2.4860    2.4956
  2.9576  -14.6126  -14.5138  -14.5136  -13.4200  -13.4198  -13.2548   -6.3402   -5.8795   -5.8794   -3.2273   -3.2271   -3.2199   -2.9999   -2.9997   -2.9936   -2.8754   -2.8753   -2.2999   -2.0984   -2.0878   -2.0876   -1.8388   -1.8386   -1.1643   -0.8256   -0.1371   -0.1369    2.1898    2.1969    2.1977    2.3239    2.3668    2.3704    2.3938    2.4020    2.4242    2.4507    2.4682
  2.9963  -14.6411  -14.5420  -14.5419  -13.4342  -13.4340  -13.2675   -6.3738   -5.9120   -5.9118   -3.1601   -3.1599   -3.1534   -3.0301   -3.0299   -3.0240   -2.7904   -2.7902   -2.1820   -2.0458   -2.0351   -2.0349   -1.8855   -1.8853   -1.2234   -0.8242   -0.1008   -0.1006    2.2215    2.2367    2.2556    2.3479    2.3612    2.3786    2.4194    2.4201    2.4579    2.4670    2.5026
  3.0350  -14.6615  -14.5623  -14.5622  -13.4443  -13.4442  -13.2766   -6.3982   -5.9356   -5.9354   -3.1105   -3.1103   -3.1042   -3.0520   -3.0518   -3.0460   -2.7205   -2.7203   -2.0800   -2.0086   -1.9978   -1.9976   -1.9271   -1.9269   -1.2833   -0.8240   -0.0756   -0.0754    2.2399    2.2675    2.2682    2.2908    2.3251    2.3375    2.4609    2.4759    2.4877    2.4891    2.5210
  3.0737  -14.6739  -14.5746  -14.5744  -13.4505  -13.4503  -13.2820   -6.4130   -5.9499   -5.9498   -3.0800   -3.0798   -3.0740   -3.0652   -3.0650   -3.0594   -2.6731   -2.6730   -2.0067   -1.9864   -1.9757   -1.9755   -1.9571   -1.9569   -1.3313   -0.8241   -0.0608   -0.0606    2.2572    2.2673    2.2870    2.2905    2.3022    2.3043    2.4887    2.4951    2.5001    2.5090    2.5385
  3.1124  -14.6780  -14.5786  -14.5785  -13.4525  -13.4523  -13.2839   -6.4179   -5.9547   -5.9546   -3.0697   -3.0697   -3.0695   -3.0695   -3.0638   -3.0638   -2.6562   -2.6560   -1.9790   -1.9790   -1.9682   -1.9682   -1.9680   -1.9680   -1.3505   -0.8242   -0.0559   -0.0557    2.2591    2.2613    2.2939    2.2941    2.2941    2.3088    2.5012    2.5013    2.5014    2.5132    2.5502
